StockCode,Selling Price,Purchase Price,Unit Profit,infoID
22938,1.95,1.62,0.32,3858
22807,2.95,2.46,0.49,3859
22808,2.95,2.46,0.49,3860
22632,1.85,1.54,0.31,3861
22814,0.85,0.71,0.14,3862
22811,5.91,4.93,0.98,3863
22863,2.95,2.46,0.49,3864
22804,2.95,2.46,0.49,3865
22727,3.75,3.12,0.62,3866
22729,3.75,3.12,0.62,3867
22726,3.75,3.12,0.62,3868
22730,3.75,3.12,0.62,3869
22728,3.75,3.12,0.62,3870
22725,3.75,3.12,0.62,3871
22900,5.91,4.93,0.98,3872
22746,1.85,1.54,0.31,3873
22748,1.85,1.54,0.31,3874
22894,7.65,6.38,1.27,3875
22895,2.55,2.12,0.42,3876
22747,1.85,1.54,0.31,3877
22745,1.85,1.54,0.31,3878
22903,2.95,2.46,0.49,3879
22899,2.1,1.75,0.35,3880
22898,1.95,1.62,0.32,3881
22896,2.55,2.12,0.42,3882
22902,2.1,1.75,0.35,3883
22897,1.45,1.21,0.24,3884
22939,4.95,4.12,0.83,3885
90068,7.5,6.25,1.25,3886
22740,0.85,0.71,0.14,3887
22741,0.85,0.71,0.14,3888
22857,0.85,0.71,0.14,3889
22860,1.65,1.38,0.27,3890
22859,1.65,1.38,0.27,3891
22837,4.65,3.88,0.77,3892
22633,1.85,1.54,0.31,3893
SP1002,2.95,2.46,0.49,3894
22796,9.95,8.29,1.66,3895
22769,24.95,20.79,4.16,3896
22766,2.95,2.46,0.49,3897
22768,9.95,8.29,1.66,3898
22767,9.95,8.29,1.66,3899
22765,14.95,12.46,2.49,3900
22762,14.95,12.46,2.49,3901
22763,9.95,8.29,1.66,3902
22760,12.75,10.62,2.12,3903
35596,0.85,0.71,0.14,3904
22764,21.95,18.29,3.66,3905
22770,14.95,12.46,2.49,3906
22840,7.95,6.62,1.33,3907
22841,7.95,6.62,1.33,3908
22842,6.75,5.62,1.12,3909
22847,14.95,12.46,2.49,3910
22849,14.95,12.46,2.49,3911
22790,19.42,16.18,3.24,3912
22838,14.95,12.46,2.49,3913
22846,16.95,14.12,2.82,3914
22839,14.95,12.46,2.49,3915
22890,9.95,8.29,1.66,3916
22848,16.95,14.12,2.82,3917
22843,5.95,4.96,0.99,3918
22891,3.75,3.12,0.62,3919
22892,1.25,1.04,0.21,3920
22853,2.75,2.29,0.46,3921
22852,3.75,3.12,0.62,3922
22893,0.42,0.35,0.07,3923
22845,6.35,5.29,1.06,3924
22788,6.78,5.65,1.13,3925
22785,6.75,5.62,1.12,3926
22795,6.75,5.62,1.12,3927
22781,7.65,6.38,1.27,3928
22776,8.5,7.08,1.42,3929
22775,1.25,1.04,0.21,3930
22771,1.25,1.04,0.21,3931
22772,1.25,1.04,0.21,3932
22773,1.25,1.04,0.21,3933
22805,1.25,1.04,0.21,3934
22774,1.25,1.04,0.21,3935
22856,1.25,1.04,0.21,3936
22789,1.95,1.62,0.32,3937
22850,16.95,14.12,2.82,3938
22797,16.95,14.12,2.82,3939
22786,5.95,4.96,0.99,3940
22844,8.5,7.08,1.42,3941
22873,1.95,1.62,0.32,3942
22869,1.95,1.62,0.32,3943
22794,7.95,6.62,1.33,3944
22778,3.95,3.29,0.66,3945
22799,8.5,7.08,1.42,3946
22878,2.1,1.75,0.35,3947
22870,1.95,1.62,0.32,3948
22871,1.95,1.62,0.32,3949
22872,1.95,1.62,0.32,3950
22874,1.95,1.62,0.32,3951
22875,1.95,1.62,0.32,3952
22876,1.95,1.62,0.32,3953
22877,1.95,1.62,0.32,3954
22868,1.95,1.62,0.32,3955
22883,4.21,3.51,0.7,3956
22887,4.21,3.51,0.7,3957
35815P,2.1,1.75,0.35,3958
22882,1.95,1.62,0.32,3959
22761,24.95,20.79,4.16,3960
90081B,4.95,4.12,0.83,3961
22879,4.21,3.51,0.7,3962
22885,4.21,3.51,0.7,3963
22942,8.5,7.08,1.42,3964
22941,8.5,7.08,1.42,3965
22943,4.25,3.54,0.71,3966
22827,165.0,137.5,27.5,3967
22884,1.95,1.62,0.32,3968
22828,145.0,120.83,24.17,3969
22825,7.95,6.62,1.33,3970
22777,8.5,7.08,1.42,3971
22784,4.25,3.54,0.71,3972
22780,4.25,3.54,0.71,3973
22791,1.25,1.04,0.21,3974
22830,26.95,22.46,4.49,3975
22801,3.75,3.12,0.62,3976
22792,0.85,0.71,0.14,3977
22798,2.95,2.46,0.49,3978
22800,3.75,3.12,0.62,3979
22803,39.95,33.29,6.66,3980
22779,4.25,3.54,0.71,3981
22889,2.4,2.0,0.4,3982
22880,2.17,1.81,0.36,3983
22886,2.17,1.81,0.36,3984
22881,2.17,1.81,0.36,3985
DCGS0062,2.51,2.09,0.42,3986
22783,16.95,14.12,2.82,3987
22823,110.0,91.67,18.33,3988
22782,24.95,20.79,4.16,3989
22802,19.95,16.62,3.32,3990
22968,9.95,8.29,1.66,3991
90214Y,1.25,1.04,0.21,3992
90214U,1.25,1.04,0.21,3993
22955,2.1,1.75,0.35,3994
22888,1.95,1.62,0.32,3995
22953,1.25,1.04,0.21,3996
22956,2.1,1.75,0.35,3997
22833,15.0,12.5,2.5,3998
90176B,7.5,6.25,1.25,3999
22954,1.25,1.04,0.21,4000
22822,5.95,4.96,0.99,4001
22824,35.95,29.96,5.99,4002
22831,2.95,2.46,0.49,4003
22858,3.36,2.8,0.56,4004
22966,1.25,1.04,0.21,4005
22832,10.75,8.96,1.79,4006
22829,9.95,8.29,1.66,4007
22722,3.95,3.29,0.66,4008
84402B,2.95,2.46,0.49,4009
44228,0.85,0.71,0.14,4010
22923,0.85,0.71,0.14,4011
22914,4.95,4.12,0.83,4012
22913,4.95,4.12,0.83,4013
22912,4.95,4.12,0.83,4014
22915,0.42,0.35,0.07,4015
22922,0.72,0.6,0.12,4016
22924,0.72,0.6,0.12,4017
22926,5.95,4.96,0.99,4018
22917,0.65,0.54,0.11,4019
22969,1.45,1.21,0.24,4020
22964,2.1,1.75,0.35,4021
90127A,1.25,1.04,0.21,4022
22965,2.1,1.75,0.35,4023
22927,5.95,4.96,0.99,4024
22921,0.65,0.54,0.11,4025
22920,0.65,0.54,0.11,4026
22916,0.65,0.54,0.11,4027
22918,0.65,0.54,0.11,4028
22925,5.95,4.96,0.99,4029
22919,0.65,0.54,0.11,4030
22928,5.95,4.96,0.99,4031
37477C,3.75,3.12,0.62,4032
22988,1.25,1.04,0.21,4033
22973,1.65,1.38,0.27,4034
22929,65.0,54.17,10.83,4035
90142D,4.95,4.12,0.83,4036
22972,1.65,1.38,0.27,4037
22975,1.25,1.04,0.21,4038
22974,1.65,1.38,0.27,4039
22976,1.25,1.04,0.21,4040
22977,1.25,1.04,0.21,4041
22962,0.85,0.71,0.14,4042
22960,4.25,3.54,0.71,4043
79151B,0.42,0.35,0.07,4044
22930,2.55,2.12,0.42,4045
22931,2.55,2.12,0.42,4046
22932,2.55,2.12,0.42,4047
22937,2.55,2.12,0.42,4048
22936,3.25,2.71,0.54,4049
22935,3.25,2.71,0.54,4050
22933,2.95,2.46,0.49,4051
21120,16.98,14.15,2.83,4052
